"[9, 50, 47, 5, 71, 31, 0, 95, 42, 6, 12, 84, 94, 97, 0, 40, 73, 43, 52, 98, 21, 48, 0, 24, 13, 78, 14, 67, 35, 0, 68, 92, 1, 96, 90, 30, 45, 28, 65, 0, 80, 53, 100, 60, 0, 87, 55, 75, 11, 64, 2, 0, 77, 19, 70, 27, 16, 0, 61, 23, 32, 66, 74, 0, 8, 38, 82, 58, 57, 4, 37, 0, 51, 56, 59, 86, 89, 17, 0, 41, 83, 49, 79, 0, 3, 81, 93, 76, 0, 33, 15, 25, 10, 72, 7, 0, 63, 85, 34, 29, 0, 20, 54, 39, 99, 26, 0, 36, 22, 18, 88, 0, 46, 62, 69, 0, 44, 91, 0, 0, 0, 0, 0]"
"[23, 34, 35, 80, 5, 47, 82, 0, 29, 71, 60, 44, 85, 52, 66, 62, 0, 68, 38, 79, 31, 12, 90, 0, 22, 63, 83, 77, 75, 0, 93, 26, 100, 56, 0, 39, 21, 45, 51, 59, 0, 20, 27, 32, 67, 13, 99, 37, 0, 10, 61, 6, 97, 24, 74, 64, 14, 98, 65, 0, 53, 36, 54, 2, 89, 72, 0, 88, 96, 86, 19, 42, 87, 0, 7, 48, 43, 91, 0, 95, 73, 41, 55, 58, 17, 0, 69, 78, 16, 40, 0, 18, 8, 33, 81, 0, 46, 70, 25, 3, 0, 94, 15, 9, 11, 50, 76, 0, 49, 30, 57, 0, 4, 92, 1, 84, 28, 0, 0, 0, 0, 0, 0]"
"[80, 1, 35, 82, 55, 97, 89, 15, 0, 29, 28, 94, 63, 20, 74, 79, 0, 100, 76, 18, 78, 46, 36, 49, 26, 0, 34, 77, 24, 43, 31, 50, 0, 40, 91, 54, 71, 81, 58, 66, 0, 62, 27, 9, 37, 17, 16, 0, 8, 52, 39, 47, 21, 99, 0, 14, 32, 25, 95, 11, 61, 88, 23, 0, 22, 30, 10, 85, 72, 6, 0, 67, 84, 86, 57, 0, 13, 70, 45, 4, 42, 51, 98, 0, 87, 41, 12, 2, 68, 0, 90, 96, 53, 48, 0, 65, 7, 0, 19, 56, 75, 69, 0, 83, 73, 44, 0, 93, 5, 92, 0, 33, 60, 0, 38, 59, 0, 64, 3, 0, 0, 0, 0]"
"[31, 82, 100, 9, 67, 25, 80, 78, 0, 32, 52, 16, 51, 11, 79, 2, 0, 8, 18, 95, 81, 86, 4, 0, 41, 56, 76, 5, 90, 0, 73, 23, 89, 48, 83, 59, 64, 0, 24, 3, 62, 72, 0, 20, 74, 30, 38, 96, 71, 0, 75, 29, 60, 49, 63, 0, 58, 46, 34, 69, 92, 39, 0, 22, 37, 91, 97, 19, 45, 0, 17, 55, 15, 44, 94, 0, 57, 28, 12, 7, 10, 35, 33, 66, 0, 85, 13, 6, 40, 47, 0, 87, 1, 84, 98, 61, 0, 50, 42, 54, 93, 0, 21, 27, 68, 88, 0, 14, 26, 0, 36, 53, 43, 0, 70, 99, 0, 65, 77, 0, 0, 0, 0]"
"[40, 59, 5, 36, 91, 92, 0, 69, 35, 43, 89, 9, 0, 10, 18, 79, 45, 64, 99, 0, 12, 1, 60, 75, 24, 0, 30, 76, 27, 32, 22, 14, 0, 17, 34, 71, 58, 61, 11, 0, 70, 31, 16, 68, 0, 44, 46, 63, 97, 56, 88, 42, 0, 98, 82, 78, 15, 7, 77, 85, 0, 48, 47, 13, 25, 93, 41, 0, 52, 74, 29, 3, 0, 72, 57, 80, 100, 90, 19, 6, 20, 0, 51, 73, 50, 53, 49, 81, 94, 0, 33, 23, 86, 65, 0, 54, 2, 55, 0, 66, 62, 84, 67, 0, 28, 83, 95, 8, 37, 0, 38, 39, 87, 0, 21, 26, 0, 4, 96, 0, 0, 0, 0]"
"[92, 5, 45, 87, 40, 56, 13, 14, 47, 46, 0, 6, 76, 82, 16, 79, 0, 70, 98, 19, 3, 53, 0, 57, 74, 73, 12, 29, 0, 96, 44, 34, 72, 9, 2, 55, 69, 0, 36, 68, 24, 38, 65, 78, 84, 0, 41, 8, 27, 86, 81, 61, 97, 0, 49, 35, 33, 7, 85, 0, 91, 66, 20, 37, 10, 0, 95, 93, 11, 63, 67, 0, 48, 42, 17, 71, 1, 100, 39, 0, 4, 80, 50, 60, 43, 0, 54, 15, 62, 18, 22, 90, 59, 64, 0, 88, 52, 77, 58, 26, 0, 23, 25, 21, 31, 0, 30, 75, 99, 51, 94, 0, 32, 0, 83, 0, 89, 0, 28, 0, 0, 0, 0]"
"[43, 78, 74, 25, 81, 91, 60, 0, 64, 46, 71, 92, 97, 68, 41, 63, 0, 88, 57, 83, 99, 31, 53, 66, 0, 7, 5, 58, 19, 72, 6, 96, 54, 0, 44, 79, 10, 93, 56, 0, 23, 42, 3, 73, 86, 24, 21, 0, 22, 95, 48, 89, 0, 36, 39, 15, 82, 13, 45, 87, 0, 69, 67, 75, 0, 20, 84, 35, 49, 94, 11, 0, 8, 37, 51, 29, 70, 2, 16, 0, 14, 32, 4, 38, 90, 98, 50, 0, 18, 1, 28, 17, 0, 9, 27, 47, 85, 80, 55, 0, 76, 65, 59, 52, 61, 12, 0, 34, 62, 0, 100, 77, 30, 0, 26, 33, 0, 40, 0, 0, 0, 0, 0]"
"[89, 74, 51, 56, 12, 0, 78, 97, 31, 99, 72, 86, 55, 0, 53, 85, 18, 68, 3, 13, 63, 0, 6, 100, 94, 0, 38, 8, 25, 75, 9, 33, 84, 0, 36, 15, 92, 71, 0, 29, 32, 70, 20, 23, 47, 90, 82, 26, 0, 83, 52, 19, 45, 1, 0, 30, 76, 43, 21, 5, 42, 0, 87, 10, 58, 46, 39, 98, 50, 41, 61, 0, 27, 91, 67, 49, 96, 0, 73, 79, 11, 80, 0, 81, 57, 2, 7, 0, 4, 62, 59, 35, 93, 66, 0, 34, 69, 24, 77, 64, 22, 17, 0, 54, 65, 14, 44, 95, 60, 0, 37, 48, 40, 88, 16, 0, 28, 0, 0, 0, 0, 0, 0]"
"[72, 58, 7, 17, 56, 51, 16, 18, 0, 97, 29, 44, 75, 30, 66, 24, 0, 88, 15, 68, 11, 37, 41, 0, 84, 83, 14, 55, 0, 6, 78, 22, 12, 31, 38, 0, 70, 1, 46, 80, 54, 49, 60, 0, 89, 40, 33, 81, 21, 77, 90, 73, 48, 0, 34, 47, 45, 96, 43, 2, 0, 42, 57, 76, 86, 95, 61, 0, 3, 4, 85, 93, 23, 98, 100, 0, 99, 59, 28, 92, 79, 27, 0, 10, 62, 71, 64, 69, 32, 65, 0, 87, 13, 35, 25, 50, 9, 0, 20, 36, 5, 0, 63, 67, 52, 0, 39, 8, 82, 19, 53, 0, 91, 94, 0, 26, 74, 0, 0, 0, 0, 0, 0]"
"[97, 4, 37, 26, 65, 0, 34, 73, 59, 18, 99, 38, 33, 0, 54, 81, 95, 57, 100, 40, 56, 0, 66, 36, 86, 50, 5, 79, 49, 42, 0, 8, 61, 22, 63, 44, 70, 20, 90, 0, 60, 68, 43, 92, 21, 12, 0, 51, 72, 6, 62, 24, 10, 0, 58, 88, 55, 53, 47, 0, 67, 17, 82, 28, 87, 25, 0, 41, 89, 13, 39, 83, 0, 71, 64, 45, 7, 9, 0, 75, 76, 98, 96, 46, 0, 31, 94, 85, 30, 0, 3, 23, 29, 84, 48, 0, 15, 93, 52, 0, 78, 11, 32, 2, 16, 0, 80, 91, 19, 77, 0, 69, 74, 35, 0, 1, 27, 0, 14, 0, 0, 0, 0]"
"[44, 53, 39, 50, 61, 98, 59, 0, 72, 20, 14, 96, 83, 52, 0, 92, 100, 17, 51, 0, 65, 54, 76, 25, 21, 38, 91, 0, 3, 5, 40, 55, 85, 0, 34, 23, 80, 11, 84, 15, 43, 0, 30, 45, 9, 68, 67, 90, 49, 0, 37, 73, 46, 0, 33, 16, 4, 10, 48, 2, 6, 79, 0, 63, 12, 95, 22, 24, 75, 29, 28, 0, 64, 74, 81, 18, 93, 0, 87, 19, 42, 7, 0, 57, 71, 47, 8, 94, 35, 66, 0, 36, 32, 62, 70, 56, 26, 0, 58, 86, 31, 0, 60, 78, 69, 27, 0, 41, 99, 82, 0, 88, 77, 0, 13, 0, 89, 97, 0, 1, 0, 0, 0]"
"[59, 71, 44, 70, 26, 6, 95, 64, 0, 97, 60, 22, 20, 17, 4, 82, 42, 84, 0, 75, 25, 49, 8, 46, 0, 1, 93, 36, 66, 56, 94, 0, 28, 55, 38, 0, 50, 72, 43, 90, 14, 57, 15, 0, 86, 48, 35, 47, 81, 18, 89, 0, 30, 91, 88, 7, 54, 98, 0, 92, 16, 29, 61, 23, 0, 62, 27, 12, 68, 53, 0, 52, 87, 31, 51, 79, 37, 5, 0, 100, 65, 3, 63, 80, 0, 83, 67, 76, 77, 0, 96, 73, 19, 85, 9, 0, 11, 74, 58, 32, 0, 10, 39, 21, 0, 2, 99, 69, 24, 0, 78, 40, 41, 34, 0, 45, 0, 33, 0, 13, 0, 0, 0]"
"[16, 53, 70, 28, 49, 0, 61, 33, 88, 85, 18, 68, 37, 0, 87, 47, 8, 99, 25, 91, 17, 0, 95, 7, 2, 58, 69, 26, 35, 0, 20, 24, 31, 19, 4, 62, 48, 1, 0, 60, 50, 96, 78, 45, 42, 32, 0, 29, 66, 10, 39, 65, 15, 22, 0, 12, 97, 51, 56, 27, 0, 3, 5, 36, 9, 80, 89, 11, 0, 76, 75, 30, 54, 38, 82, 83, 0, 57, 72, 6, 34, 94, 14, 63, 0, 13, 59, 79, 55, 0, 41, 71, 93, 84, 0, 43, 40, 90, 92, 0, 52, 81, 77, 74, 23, 86, 44, 0, 64, 98, 46, 73, 0, 100, 21, 67, 0, 0, 0, 0, 0, 0, 0]"
"[95, 58, 43, 85, 96, 47, 0, 54, 70, 68, 13, 65, 73, 0, 44, 49, 20, 9, 86, 0, 90, 17, 93, 12, 98, 0, 24, 60, 71, 74, 87, 31, 0, 92, 64, 84, 45, 0, 57, 30, 99, 23, 94, 0, 28, 48, 50, 7, 0, 82, 27, 88, 14, 62, 0, 34, 33, 11, 80, 19, 38, 67, 0, 76, 1, 42, 26, 0, 72, 75, 40, 4, 3, 56, 21, 10, 0, 15, 91, 46, 29, 0, 37, 35, 78, 100, 32, 16, 18, 0, 69, 8, 77, 6, 89, 55, 59, 0, 63, 52, 2, 97, 79, 5, 0, 83, 53, 25, 0, 66, 22, 51, 0, 36, 81, 0, 39, 61, 0, 41, 0, 0, 0]"
"[49, 19, 99, 9, 82, 0, 17, 7, 68, 15, 61, 32, 1, 0, 64, 92, 80, 43, 27, 93, 52, 55, 0, 59, 90, 46, 40, 86, 33, 74, 0, 24, 70, 45, 48, 30, 35, 50, 0, 67, 100, 81, 91, 34, 8, 0, 23, 13, 20, 21, 66, 73, 60, 0, 10, 4, 28, 79, 75, 37, 0, 98, 58, 14, 69, 5, 77, 0, 87, 38, 53, 0, 95, 63, 29, 89, 22, 12, 54, 0, 44, 97, 16, 31, 88, 0, 85, 94, 2, 41, 0, 71, 72, 25, 3, 62, 51, 0, 56, 83, 42, 18, 0, 47, 84, 36, 76, 0, 6, 96, 26, 65, 39, 57, 0, 78, 0, 11, 0, 0, 0, 0, 0]"
"[22, 86, 37, 87, 56, 32, 28, 6, 0, 59, 71, 26, 93, 25, 1, 3, 34, 0, 73, 85, 74, 39, 94, 49, 24, 0, 21, 17, 79, 15, 40, 50, 30, 0, 44, 58, 42, 35, 54, 27, 92, 0, 14, 47, 98, 31, 66, 84, 90, 0, 61, 68, 63, 53, 76, 100, 0, 99, 96, 7, 75, 78, 8, 0, 48, 70, 77, 19, 0, 11, 64, 72, 9, 46, 23, 0, 82, 57, 10, 2, 95, 0, 60, 97, 12, 29, 91, 69, 38, 0, 80, 88, 33, 62, 0, 20, 13, 36, 18, 4, 0, 5, 55, 67, 89, 0, 16, 45, 83, 0, 52, 0, 65, 43, 0, 51, 81, 0, 41, 0, 0, 0, 0]"
"[81, 24, 2, 14, 61, 64, 22, 63, 0, 80, 54, 59, 31, 48, 71, 12, 0, 43, 32, 76, 93, 37, 77, 0, 99, 82, 57, 25, 15, 33, 97, 0, 4, 88, 34, 56, 30, 78, 0, 98, 29, 74, 73, 47, 18, 0, 53, 46, 84, 62, 49, 19, 0, 96, 66, 7, 36, 92, 87, 10, 0, 35, 90, 13, 52, 95, 75, 0, 69, 55, 60, 3, 8, 0, 100, 11, 40, 68, 0, 89, 38, 17, 39, 21, 0, 67, 65, 79, 27, 0, 20, 16, 70, 94, 86, 50, 0, 42, 58, 28, 0, 51, 44, 23, 0, 6, 91, 83, 5, 0, 45, 41, 0, 9, 26, 85, 1, 0, 72, 0, 0, 0, 0]"
"[79, 45, 26, 41, 89, 63, 93, 0, 88, 73, 50, 10, 48, 74, 61, 24, 0, 58, 44, 90, 31, 35, 51, 4, 95, 0, 85, 71, 46, 55, 12, 17, 0, 33, 97, 29, 57, 3, 49, 94, 0, 1, 21, 36, 59, 69, 2, 86, 64, 0, 38, 84, 37, 83, 67, 25, 0, 92, 42, 75, 18, 56, 5, 8, 0, 81, 53, 39, 19, 99, 96, 62, 0, 100, 34, 30, 7, 77, 82, 0, 27, 23, 76, 60, 16, 0, 32, 80, 98, 20, 0, 6, 68, 11, 22, 15, 0, 40, 14, 52, 9, 0, 70, 13, 91, 54, 0, 47, 65, 0, 87, 0, 43, 0, 78, 0, 66, 72, 28, 0, 0, 0, 0]"
"[28, 37, 36, 72, 75, 45, 88, 78, 0, 24, 29, 55, 69, 31, 30, 40, 67, 54, 5, 0, 73, 66, 70, 80, 7, 56, 93, 0, 82, 42, 92, 49, 59, 58, 43, 32, 0, 79, 23, 52, 81, 0, 64, 77, 44, 98, 85, 14, 0, 94, 83, 60, 91, 12, 0, 35, 6, 15, 61, 11, 33, 76, 0, 68, 19, 84, 62, 3, 50, 51, 25, 0, 27, 74, 100, 0, 89, 8, 21, 95, 34, 90, 0, 48, 39, 0, 16, 38, 47, 18, 1, 65, 0, 20, 63, 22, 0, 53, 99, 2, 86, 0, 41, 57, 0, 26, 9, 17, 13, 71, 0, 96, 4, 97, 0, 46, 87, 0, 10, 0, 0, 0, 0]"
"[81, 56, 33, 30, 44, 0, 48, 74, 9, 2, 53, 0, 8, 45, 43, 79, 68, 92, 87, 61, 0, 69, 66, 17, 29, 86, 78, 0, 47, 83, 41, 12, 21, 97, 93, 39, 0, 3, 99, 50, 34, 90, 84, 0, 89, 7, 10, 76, 14, 57, 0, 16, 15, 38, 77, 0, 32, 100, 40, 95, 31, 18, 88, 0, 37, 27, 42, 75, 36, 55, 0, 70, 85, 65, 62, 82, 0, 24, 67, 54, 63, 71, 0, 28, 22, 46, 0, 1, 72, 98, 49, 58, 19, 0, 5, 60, 80, 0, 23, 13, 91, 35, 4, 0, 25, 94, 52, 64, 0, 73, 11, 6, 20, 0, 96, 51, 0, 26, 59, 0, 0, 0, 0]"
"[30, 4, 95, 12, 35, 82, 17, 0, 39, 49, 71, 50, 44, 0, 33, 56, 55, 5, 68, 0, 67, 27, 79, 2, 28, 80, 13, 16, 0, 25, 76, 40, 36, 90, 15, 11, 0, 85, 91, 23, 8, 83, 51, 0, 22, 96, 6, 100, 97, 19, 43, 0, 18, 54, 38, 24, 72, 0, 65, 10, 74, 47, 34, 53, 0, 58, 52, 64, 84, 1, 0, 29, 75, 20, 87, 0, 42, 73, 61, 7, 14, 98, 0, 60, 70, 48, 93, 69, 0, 46, 9, 94, 86, 45, 41, 0, 31, 78, 57, 81, 0, 77, 3, 92, 21, 0, 32, 99, 37, 0, 26, 62, 59, 0, 88, 66, 89, 63, 0, 0, 0, 0, 0]"
"[2, 65, 31, 35, 85, 80, 0, 32, 6, 72, 10, 89, 99, 46, 0, 41, 55, 58, 84, 83, 37, 0, 48, 95, 56, 39, 4, 91, 0, 12, 68, 81, 70, 8, 78, 0, 5, 16, 7, 23, 38, 94, 62, 11, 0, 87, 42, 21, 30, 13, 77, 0, 24, 57, 59, 17, 54, 92, 33, 61, 45, 0, 47, 36, 51, 49, 3, 79, 0, 98, 43, 1, 25, 82, 15, 86, 9, 0, 60, 26, 96, 66, 52, 97, 0, 76, 74, 34, 19, 53, 40, 22, 0, 64, 14, 69, 20, 0, 90, 18, 88, 100, 0, 50, 63, 75, 0, 29, 28, 0, 67, 93, 0, 27, 44, 0, 73, 0, 71, 0, 0, 0, 0]"
"[46, 36, 28, 63, 96, 11, 0, 34, 76, 1, 24, 84, 67, 57, 0, 77, 29, 31, 53, 65, 0, 54, 60, 10, 5, 26, 0, 64, 87, 89, 97, 25, 68, 0, 50, 94, 12, 3, 38, 0, 86, 44, 49, 92, 0, 48, 62, 66, 58, 37, 81, 0, 82, 20, 43, 21, 59, 13, 0, 93, 15, 69, 32, 55, 2, 0, 41, 72, 95, 70, 85, 39, 83, 0, 98, 4, 51, 47, 9, 0, 35, 40, 30, 100, 17, 0, 79, 22, 0, 88, 73, 42, 75, 0, 14, 16, 71, 90, 23, 56, 0, 27, 45, 7, 33, 80, 0, 52, 8, 0, 78, 74, 0, 6, 19, 0, 18, 91, 61, 0, 99, 0, 0]"
"[61, 22, 21, 64, 50, 88, 0, 78, 77, 84, 70, 86, 69, 14, 57, 2, 0, 15, 18, 82, 67, 34, 0, 47, 25, 51, 19, 44, 76, 31, 56, 0, 98, 13, 97, 94, 9, 65, 62, 29, 12, 0, 99, 8, 63, 58, 46, 37, 0, 41, 85, 52, 73, 79, 43, 5, 0, 24, 10, 16, 38, 75, 0, 1, 45, 6, 40, 35, 92, 0, 17, 11, 33, 20, 66, 0, 26, 71, 3, 0, 96, 90, 81, 49, 55, 0, 95, 100, 42, 60, 0, 74, 7, 68, 87, 0, 36, 28, 91, 0, 53, 83, 48, 27, 80, 0, 30, 23, 0, 32, 93, 4, 39, 0, 89, 59, 54, 72, 0, 0, 0, 0, 0]"
"[62, 48, 6, 53, 94, 0, 13, 89, 63, 100, 69, 0, 14, 22, 19, 74, 38, 55, 30, 91, 39, 0, 58, 31, 32, 83, 95, 11, 23, 93, 0, 37, 92, 78, 98, 49, 65, 86, 0, 81, 26, 15, 34, 41, 79, 18, 80, 0, 40, 24, 70, 56, 64, 54, 71, 0, 97, 3, 17, 2, 45, 27, 0, 35, 29, 43, 88, 12, 82, 44, 0, 9, 85, 20, 33, 47, 16, 0, 75, 36, 66, 4, 57, 8, 0, 50, 1, 67, 84, 99, 0, 5, 52, 51, 42, 76, 0, 96, 68, 46, 87, 0, 21, 10, 61, 25, 0, 72, 77, 7, 59, 0, 90, 60, 0, 28, 0, 73, 0, 0, 0, 0, 0]"
"[68, 1, 52, 26, 18, 86, 83, 0, 12, 73, 50, 23, 57, 39, 81, 0, 15, 13, 16, 63, 99, 42, 93, 65, 77, 0, 69, 22, 48, 10, 71, 5, 89, 0, 25, 78, 14, 82, 0, 59, 98, 29, 64, 8, 2, 0, 7, 54, 28, 44, 74, 0, 34, 92, 43, 4, 9, 0, 40, 47, 19, 94, 51, 0, 20, 53, 3, 76, 36, 95, 38, 66, 0, 46, 49, 88, 37, 0, 27, 32, 70, 100, 0, 24, 97, 60, 58, 33, 45, 0, 55, 84, 62, 85, 90, 0, 87, 35, 56, 11, 0, 41, 6, 75, 72, 0, 91, 80, 96, 0, 21, 79, 67, 61, 31, 0, 30, 17, 0, 0, 0, 0, 0]"
"[30, 57, 56, 37, 79, 8, 12, 68, 59, 0, 4, 76, 24, 62, 13, 80, 82, 87, 0, 25, 43, 91, 95, 0, 29, 9, 51, 31, 88, 75, 0, 55, 52, 3, 97, 78, 35, 0, 77, 19, 73, 1, 38, 18, 45, 0, 98, 92, 14, 41, 47, 36, 20, 0, 46, 64, 85, 81, 50, 94, 44, 0, 2, 48, 27, 15, 22, 0, 89, 39, 63, 54, 90, 86, 70, 0, 74, 67, 23, 28, 100, 96, 66, 11, 0, 83, 21, 65, 71, 7, 0, 10, 69, 84, 99, 0, 42, 53, 49, 6, 58, 0, 17, 60, 26, 33, 16, 0, 93, 32, 0, 5, 40, 0, 34, 0, 72, 61, 0, 0, 0, 0, 0]"
"[32, 51, 80, 33, 43, 39, 0, 17, 79, 61, 67, 11, 84, 70, 69, 0, 52, 98, 3, 35, 44, 22, 31, 25, 0, 13, 58, 5, 64, 62, 47, 0, 74, 14, 1, 81, 0, 93, 71, 66, 21, 53, 0, 28, 20, 73, 56, 2, 87, 41, 0, 99, 12, 49, 26, 36, 100, 6, 0, 4, 45, 59, 95, 16, 19, 0, 88, 37, 76, 9, 0, 23, 77, 55, 83, 29, 0, 68, 72, 96, 27, 18, 7, 0, 65, 60, 63, 75, 8, 38, 90, 0, 24, 57, 82, 34, 78, 0, 40, 92, 48, 0, 10, 97, 30, 0, 86, 89, 42, 94, 54, 0, 91, 15, 46, 0, 50, 85, 0, 0, 0, 0, 0]"
"[49, 46, 48, 38, 64, 69, 94, 83, 0, 14, 45, 21, 96, 34, 26, 81, 1, 0, 78, 66, 73, 31, 86, 18, 98, 0, 52, 99, 32, 13, 88, 8, 71, 0, 51, 54, 85, 82, 20, 67, 100, 0, 17, 23, 75, 62, 6, 25, 89, 65, 0, 37, 87, 33, 90, 0, 92, 47, 59, 16, 2, 61, 68, 29, 0, 74, 56, 19, 24, 5, 84, 44, 36, 63, 0, 11, 10, 7, 43, 72, 41, 77, 28, 0, 58, 42, 0, 57, 55, 97, 53, 0, 39, 15, 4, 22, 0, 3, 79, 35, 70, 80, 0, 12, 50, 76, 60, 0, 30, 91, 27, 0, 9, 95, 0, 93, 0, 40, 0, 0, 0, 0, 0]"
"[48, 45, 11, 56, 76, 64, 74, 21, 0, 98, 44, 49, 77, 99, 0, 40, 20, 62, 65, 18, 2, 94, 0, 91, 95, 50, 70, 83, 84, 75, 0, 6, 13, 35, 30, 51, 1, 52, 54, 25, 0, 31, 63, 24, 22, 29, 14, 19, 0, 92, 57, 28, 97, 81, 68, 0, 93, 39, 37, 87, 36, 23, 17, 0, 38, 89, 96, 59, 32, 0, 43, 55, 78, 3, 0, 53, 8, 100, 69, 90, 0, 9, 47, 10, 0, 61, 16, 5, 4, 66, 0, 60, 41, 73, 34, 80, 67, 0, 33, 27, 58, 71, 79, 7, 0, 85, 42, 12, 0, 26, 88, 15, 82, 86, 0, 46, 72, 0, 0, 0, 0, 0, 0]"
"[40, 88, 8, 31, 11, 39, 71, 69, 50, 0, 42, 74, 12, 2, 62, 76, 21, 0, 96, 29, 3, 1, 85, 51, 59, 0, 27, 75, 41, 57, 45, 0, 92, 98, 73, 87, 14, 0, 61, 77, 63, 86, 84, 97, 52, 0, 55, 28, 81, 43, 89, 0, 9, 6, 56, 13, 90, 95, 0, 19, 60, 66, 7, 65, 30, 0, 22, 35, 37, 67, 0, 15, 78, 83, 36, 20, 26, 46, 0, 16, 32, 18, 53, 70, 0, 82, 80, 24, 47, 44, 0, 72, 91, 4, 17, 64, 34, 93, 58, 0, 48, 100, 38, 79, 33, 23, 94, 0, 99, 25, 49, 5, 0, 68, 10, 54, 0, 0, 0, 0, 0, 0, 0]"
"[74, 37, 7, 14, 31, 0, 28, 53, 26, 55, 50, 0, 46, 93, 60, 77, 87, 89, 75, 0, 96, 15, 29, 51, 83, 0, 71, 76, 4, 70, 94, 11, 79, 0, 68, 57, 10, 63, 43, 78, 0, 24, 81, 56, 8, 38, 0, 90, 67, 88, 20, 0, 23, 22, 59, 16, 32, 44, 62, 0, 33, 21, 12, 1, 25, 100, 9, 0, 97, 30, 54, 2, 47, 84, 0, 86, 52, 80, 65, 40, 39, 98, 0, 3, 69, 73, 92, 99, 64, 0, 48, 72, 66, 0, 6, 58, 85, 36, 0, 17, 82, 27, 19, 0, 13, 61, 18, 41, 0, 91, 49, 5, 0, 95, 0, 34, 42, 45, 0, 35, 0, 0, 0]"
"[55, 12, 92, 27, 14, 97, 0, 2, 93, 35, 73, 53, 13, 0, 65, 56, 8, 18, 61, 0, 84, 58, 6, 85, 24, 48, 4, 0, 9, 83, 86, 76, 91, 87, 0, 64, 94, 100, 95, 32, 25, 46, 44, 0, 68, 26, 11, 23, 99, 88, 0, 62, 90, 10, 81, 50, 57, 17, 0, 21, 74, 40, 71, 51, 70, 0, 96, 45, 78, 29, 89, 37, 0, 39, 63, 98, 38, 0, 69, 22, 66, 15, 49, 34, 0, 77, 30, 5, 60, 72, 41, 0, 3, 16, 79, 47, 19, 0, 52, 75, 82, 0, 42, 7, 28, 33, 0, 43, 1, 0, 54, 20, 59, 0, 80, 0, 67, 31, 0, 36, 0, 0, 0, 0]"
"[51, 22, 49, 59, 0, 32, 60, 88, 83, 89, 82, 0, 63, 74, 97, 91, 28, 0, 7, 87, 80, 13, 99, 0, 16, 65, 100, 73, 52, 8, 58, 25, 0, 29, 79, 39, 11, 38, 2, 0, 21, 43, 31, 66, 37, 3, 57, 72, 0, 42, 85, 46, 90, 24, 0, 76, 27, 92, 45, 53, 70, 0, 48, 1, 19, 4, 17, 96, 61, 9, 0, 54, 40, 67, 0, 84, 98, 50, 26, 69, 23, 62, 68, 0, 5, 77, 44, 30, 71, 41, 47, 0, 35, 15, 78, 14, 10, 0, 86, 6, 94, 36, 75, 0, 95, 64, 93, 0, 20, 81, 56, 0, 33, 34, 0, 55, 12, 0, 18, 0, 0, 0, 0, 0]"
"[13, 18, 38, 61, 22, 50, 44, 32, 93, 0, 71, 17, 87, 70, 99, 82, 59, 0, 34, 86, 56, 28, 74, 73, 55, 0, 68, 27, 78, 6, 15, 26, 0, 14, 90, 21, 69, 0, 5, 37, 51, 29, 31, 49, 8, 42, 0, 53, 54, 19, 9, 84, 89, 0, 47, 79, 97, 11, 1, 0, 24, 94, 67, 20, 75, 76, 52, 0, 92, 12, 83, 23, 98, 0, 16, 100, 64, 48, 62, 95, 58, 0, 2, 43, 7, 57, 65, 0, 88, 46, 80, 0, 33, 85, 3, 40, 0, 63, 91, 39, 66, 0, 77, 10, 30, 36, 4, 0, 25, 41, 45, 35, 0, 60, 96, 0, 81, 0, 72, 0, 0, 0, 0, 0]"
"[91, 80, 67, 95, 87, 42, 5, 55, 30, 0, 2, 52, 83, 71, 32, 0, 81, 33, 9, 8, 97, 54, 90, 14, 0, 96, 58, 44, 39, 18, 75, 0, 94, 53, 31, 15, 12, 6, 0, 69, 28, 40, 68, 45, 36, 3, 92, 0, 47, 16, 62, 79, 57, 65, 76, 0, 4, 46, 50, 84, 0, 73, 88, 86, 89, 82, 25, 20, 0, 34, 78, 51, 0, 17, 13, 48, 61, 60, 26, 0, 85, 23, 56, 100, 7, 19, 72, 0, 29, 49, 38, 98, 64, 0, 27, 11, 93, 37, 99, 35, 0, 74, 66, 77, 1, 59, 0, 43, 41, 70, 10, 0, 22, 24, 0, 63, 0, 21, 0, 0, 0, 0, 0, 0]"
"[15, 92, 41, 100, 33, 86, 57, 0, 49, 65, 83, 76, 14, 24, 68, 0, 47, 54, 5, 70, 32, 69, 85, 0, 20, 61, 77, 64, 53, 40, 7, 0, 37, 59, 91, 11, 38, 23, 0, 22, 34, 18, 52, 30, 93, 88, 74, 48, 0, 13, 29, 63, 66, 3, 94, 0, 73, 67, 35, 1, 45, 72, 87, 36, 0, 28, 96, 44, 12, 82, 9, 21, 0, 89, 6, 25, 81, 95, 42, 0, 46, 31, 97, 84, 0, 19, 56, 51, 10, 60, 43, 0, 2, 58, 78, 17, 0, 55, 98, 16, 0, 75, 4, 99, 62, 0, 39, 90, 80, 26, 0, 79, 8, 0, 71, 50, 27, 0, 0, 0, 0, 0, 0, 0]"
